date,open_price,high_price,low_price,close_price,volume_price,adjclose_price
2002-06-27,9,10,9,10,408000,6
2002-06-26,9,9,9,9,720600,6
2002-06-25,10,10,9,9,207400,6
2002-06-24,10,10,9,10,273200,6
2002-06-21,10,10,10,10,254000,7
2002-06-20,11,11,10,10,127400,7
2002-06-19,11,11,11,11,226400,7
2002-06-18,11,11,11,11,65000,7
2002-06-17,11,11,11,11,234200,7
2002-06-14,11,11,10,11,179600,7
2002-06-13,11,11,11,11,324400,7
2002-06-12,11,11,10,11,133000,7
2002-06-11,11,11,11,11,80800,7
2002-06-10,11,11,11,11,213600,7
2002-06-07,11,11,11,11,438000,7
2002-06-06,11,11,11,11,350800,7
2002-06-05,11,11,11,11,438000,7
2002-06-04,11,11,11,11,483400,7
2002-06-03,12,12,11,11,454400,7
2002-05-31,11,12,11,12,677000,8
2002-05-30,11,11,11,11,985400,7
2002-05-29,12,12,11,11,1182000,7
2002-05-28,11,12,11,12,520600,8
2002-05-24,11,11,11,11,553000,7
2002-05-23,10,11,10,11,539400,7
2002-05-22,10,10,10,10,461800,7
2002-05-21,11,11,10,10,968000,6
2002-05-20,10,10,10,10,584000,7
2002-05-17,10,10,10,10,1087800,7
2002-05-16,9,10,9,10,1321600,6
2002-05-15,10,10,9,9,1457400,6
2002-05-14,11,11,10,10,989600,7
2002-05-13,11,11,10,10,482400,7
2002-05-10,11,11,11,11,174000,7
2002-05-09,11,11,11,11,211800,7
2002-05-08,10,11,10,11,164600,7
2002-05-07,10,11,10,10,113200,7
2002-05-06,10,11,10,10,536600,7
2002-05-03,10,10,10,10,115800,7
2002-05-02,10,10,10,10,829000,7
2002-05-01,9,10,9,10,418000,6
2002-04-30,9,9,9,9,1723600,6
2002-04-29,9,9,9,9,640600,6
2002-04-26,9,9,9,9,413400,6
2002-04-25,9,9,9,9,431800,6
2002-04-24,9,9,9,9,266200,6
2002-04-23,9,10,9,9,206200,6
2002-04-22,10,10,9,10,193200,6
2002-04-19,9,10,9,10,161600,6
2002-04-18,9,10,9,9,246200,6
2002-04-17,9,10,9,9,837200,6
2002-04-16,9,9,9,9,306400,6
2002-04-15,9,9,9,9,389800,6
2002-04-12,9,9,9,9,309000,6
2002-04-11,9,9,9,9,361000,6
2002-04-10,9,9,9,9,325600,6
2002-04-09,9,9,9,9,890600,6
2002-04-08,9,9,8,9,389600,6
2002-04-05,9,9,9,9,209400,6
2002-04-04,9,9,9,9,190800,6
2002-04-03,9,9,9,9,141800,6
2002-04-02,9,9,9,9,524600,6
2002-04-01,10,10,9,9,470000,6
2002-03-28,10,10,10,10,428600,6
2002-03-27,9,10,9,10,342400,6
2002-03-26,10,10,9,9,454200,6
2002-03-25,9,9,9,9,1892800,6
2002-03-22,9,9,9,9,623600,6
2002-03-21,9,9,9,9,1106800,6
2002-03-20,9,9,8,9,2309000,6
2002-03-19,9,9,9,9,807400,6
2002-03-18,10,10,9,9,551800,6
2002-03-15,10,10,9,10,427000,6
2002-03-14,10,10,10,10,424200,7
2002-03-13,10,10,10,10,1265800,7
2002-03-12,10,10,10,10,1454800,7
2002-03-11,10,10,10,10,1365600,7
2002-03-08,10,10,10,10,400200,7
2002-03-07,9,10,9,10,675200,6
2002-03-06,9,9,9,9,329200,6
2002-03-05,9,9,9,9,861200,6
2002-03-04,9,9,9,9,795200,6
2002-03-01,9,9,9,9,478400,6
2002-02-28,9,9,9,9,687800,6
2002-02-27,9,9,9,9,1022800,6
2002-02-26,9,9,9,9,690400,6
2002-02-25,9,9,9,9,863400,6
2002-02-22,9,9,9,9,881400,6
2002-02-21,9,9,9,9,1744200,6
2002-02-20,9,9,9,9,1723200,6
2002-02-19,9,9,9,9,1852600,6
2002-02-15,10,10,9,9,2097400,6
2002-02-14,10,10,9,10,2755400,6
2002-02-13,9,10,9,10,19054000,6
